timestampNs,gnssAvailable,mode,lat,lon,speedMps,bearingDegrees,covarianceRadius95M,acceptedFixAgeSeconds,rejectedFixes,discontinuities
1870000000,false,GNSS_AIDED,28.0001672738187,77.0,10.0,0.0,23.465134870341306,1.86,0,0
1880000000,false,GNSS_AIDED,28.000168173140306,77.0,10.0,0.0,23.58726552550447,1.87,0,0
1890000000,false,GNSS_AIDED,28.00016907246191,77.0,10.0,0.0,23.709445956479257,1.88,0,0
1900000000,false,GNSS_AIDED,28.000169971783517,77.0,10.0,0.0,23.831675826992395,1.89,0,0
1910000000,false,GNSS_AIDED,28.000170871105123,77.0,10.0,0.0,23.953954809216512,1.9,0,0
1920000000,false,GNSS_AIDED,28.000171770426732,77.0,10.0,0.0,24.076282583562566,1.91,0,0
1930000000,false,GNSS_AIDED,28.000172669748338,77.0,10.0,0.0,24.19865883847819,1.92,0,0
1940000000,false,GNSS_AIDED,28.000173569069943,77.0,10.0,0.0,24.32108327025193,1.93,0,0
1950000000,false,GNSS_AIDED,28.00017446839155,77.0,10.0,0.0,24.443555582823013,1.94,0,0
1960000000,false,GNSS_AIDED,28.000175367713155,77.0,10.0,0.0,24.5660754875966,1.95,0,0
1970000000,false,GNSS_AIDED,28.00017626703476,77.0,10.0,0.0,24.688642703264236,1.96,0,0
1980000000,false,GNSS_AIDED,28.000177166356366,77.0,10.0,0.0,24.811256955629425,1.97,0,0
1990000000,false,GNSS_AIDED,28.00017806567797,77.0,10.0,0.0,24.933917977438064,1.98,0,0
2000000000,false,GNSS_AIDED,28.000178964999577,77.0,10.0,0.0,25.056625508213674,1.99,0,0
2010000000,false,GNSS_AIDED,28.000179864321183,77.0,10.0,0.0,25.1793792940972,2.0,0,0
2020000000,false,DEAD_RECKONING,28.00018076364279,77.0,10.0,0.0,25.302179087691275,2.01,0,0
2030000000,false,DEAD_RECKONING,28.000181662964394,77.0,10.0,0.0,25.425024647908803,2.02,0,0
2040000000,false,DEAD_RECKONING,28.000182562286003,77.0,10.0,0.0,25.54791573982569,2.03,0,0
2050000000,false,DEAD_RECKONING,28.00018346160761,77.0,10.0,0.0,25.670852134537633,2.04,0,0
2060000000,false,DEAD_RECKONING,28.000184360929214,77.0,10.0,0.0,25.793833609020826,2.05,0,0
2070000000,false,DEAD_RECKONING,28.00018526025082,77.0,10.0,0.0,25.916859945996435,2.06,0,0
2080000000,false,DEAD_RECKONING,28.000186159572426,77.0,10.0,0.0,26.03993093379878,2.07,0,0
2090000000,false,DEAD_RECKONING,28.00018705889403,77.0,10.0,0.0,26.163046366247016,2.08,0,0
2100000000,false,DEAD_RECKONING,28.000187958215637,77.0,10.0,0.0,26.28620604252033,2.09,0,0
