timestampNs,gnssAvailable,mode,lat,lon,speedMps,bearingDegrees,covarianceRadius95M,acceptedFixAgeSeconds,rejectedFixes,discontinuities
16000000000,true,GNSS_AIDED,12.00078234535511,77.00006506197911,5.621153279632916,9.18233082495692,1.1096690389701858,0.0,0,0
16100000000,true,GNSS_AIDED,12.000787336038917,77.00006589056426,5.623150272211437,9.23962904798276,1.109667264436167,0.0,0,0
16200000000,true,GNSS_AIDED,12.000792327684925,77.00006672454778,5.6251472836740275,9.296927246498626,1.1096655020524566,0.0,0,0
16300000000,true,GNSS_AIDED,12.000797320287559,77.0000675639325,5.627144313851083,9.354225422242052,1.1096637517054435,0.0,0,0
16400000000,true,GNSS_AIDED,12.000802313841241,77.00006840872119,5.629141362572303,9.411523576302102,1.1096620132837876,0.0,0,0
16500000000,true,GNSS_AIDED,12.00080730834039,77.00006925891664,5.6311384296768,9.468821710218776,1.1096602866782492,0.0,0,0
16600000000,true,GNSS_AIDED,12.00081230377942,77.0000701145216,5.633135514992593,9.526119825108935,1.1096585717815346,0.0,0,0
16700000000,true,GNSS_AIDED,12.000817300152734,77.00007097553889,5.635132618363324,9.583417922248373,1.1096568684881614,0.0,0,0
16800000000,true,GNSS_AIDED,12.000822297454743,77.00007184197123,5.63712973962152,9.640716002711827,1.1096551766943406,0.0,0,0
16900000000,true,GNSS_AIDED,12.00082729567984,77.0000727138214,5.63912687860744,9.698014067471036,1.1096534962978728,0.0,0,0
17000000000,true,GNSS_AIDED,12.000832294822427,77.00007359109213,5.641124035165579,9.755312117739436,1.1096518271980569,0.0,0,0
17100000000,true,GNSS_AIDED,12.000837294876892,77.00007447378619,5.643121209131109,9.81261015412008,1.109650169295609,0.0,0,0
17200000000,true,GNSS_AIDED,12.000842295837618,77.00007536190631,5.6451184003521595,9.869908177688046,1.1096485224925932,0.0,0,0
17300000000,true,GNSS_AIDED,12.000847297698993,77.00007625545523,5.647115608678032,9.927206189334981,1.1096468866923583,0.0,0,0
17400000000,true,GNSS_AIDED,12.00085230045539,77.00007715443567,5.649112833953271,9.984504189898928,1.109645261799485,0.0,0,0
17500000000,true,GNSS_AIDED,12.000857304101183,77.00007805885036,5.651110076024595,10.041802180025911,1.109643647719736,0.0,0,0
17600000000,true,GNSS_AIDED,12.000862308630744,77.00007896870201,5.653107334737848,10.09910016029778,1.1096420443600161,0.0,0,0
17700000000,true,GNSS_AIDED,12.000867314038436,77.00007988399334,5.655104609956507,10.156398131776541,1.1096404516283354,0.0,0,0
17800000000,true,GNSS_AIDED,12.000872320318617,77.00008080472703,5.657101901520191,10.213696094693546,1.1096388694337753,0.0,0,0
17900000000,true,GNSS_AIDED,12.000877327465645,77.0000817309058,5.659099209295175,10.27099404999177,1.1096372976864617,0.0,0,0
18000000000,true,GNSS_AIDED,12.00088233547387,77.00008266253235,5.661096533130401,10.328291997984707,1.1096357362975389,0.0,0,0
18100000000,true,GNSS_AIDED,12.000887344337642,77.00008359960934,5.663093872885718,10.385589939437295,1.1096341851791482,0.0,0,0
18200000000,true,GNSS_AIDED,12.000892354051299,77.00008454213948,5.6650912284230355,10.442887874911605,1.1096326442444082,0.0,0,0
18300000000,true,GNSS_AIDED,12.000897364609182,77.0000854901254,5.667088599595824,10.500185804675482,1.1096311134073962,0.0,0,0
18400000000,true,GNSS_AIDED,12.000902376005625,77.00008644356981,5.669085986274185,10.557483729506828,1.1096295925831354,0.0,0,0
18500000000,true,GNSS_AIDED,12.000907388234957,77.00008740247536,5.671083388313203,10.614781649598513,1.1096280816875796,0.0,0,0
18600000000,true,GNSS_AIDED,12.000912401291504,77.0000883668447,5.673080805582806,10.672079565397098,1.1096265806376013,0.0,0,0
18700000000,true,GNSS_AIDED,12.000917415169585,77.00008933668047,5.675078237947918,10.729377477461469,1.1096250893509811,0.0,0,0
18800000000,true,GNSS_AIDED,12.00092242986352,77.00009031198535,5.6770756852767965,10.786675386066861,1.1096236077463972,0.0,0,0
18900000000,true,GNSS_AIDED,12.000927445367617,77.00009129276192,5.679073147443542,10.84397329180689,1.109622135743417,0.0,0,0
